Ax,Ay,Az,Gx,Gy,Gz,Label
0.274,0.05,1.153,-41.382,-22.771,-62.779,Shake
0.535,-0.099,1.037,-49.74,-18.695,-49.382,Shake
0.646,-0.244,0.916,-32.122,-16.374,-20.969,Shake
0.672,-0.359,0.803,-7.687,-7.786,7.412,Shake
0.628,-0.387,0.725,27.817,3.634,39.779,Shake
0.493,-0.203,0.89,76.702,23.863,70.863,Shake
0.048,0.085,1.147,81.885,39.527,85.443,Shake
-0.4,0.328,1.289,63.595,23.55,62.611,Shake
-0.496,0.427,1.361,39.954,23.916,17.26,Shake
-0.451,0.39,1.333,18.695,23.603,-12.252,Shake
-0.292,0.415,1.303,0.718,-5.084,-25.87,Shake
-0.147,0.331,1.265,-27.198,-28.695,-33.924,Shake
-0.101,0.212,1.157,-34.275,-25.29,-49.374,Shake
-0.052,0.22,1.097,-28.031,-11.809,-68.298,Shake
0.02,0.236,1.107,-34.008,-15.756,-82.137,Shake
0.12,0.139,0.957,-41.656,-13.962,-86.427,Shake
0.206,0.083,0.925,-21.489,-12.336,-81.954,Shake
0.182,0.102,1.057,-15.221,-11.84,-74.13,Shake
0.172,0.129,1.028,-17.74,-13.351,-69.038,Shake
0.227,0.101,0.991,-9.634,-6.458,-65.84,Shake
0.361,0.148,0.955,-3.969,3.527,-60,Shake
0.646,0.055,0.916,6.763,0.542,-34.977,Shake
0.71,0.021,0.932,23.282,22.473,0.313,Shake
0.54,0.096,0.905,35.328,52.115,23.504,Shake
0.304,0.224,1.067,52.573,53.977,32.794,Shake
-0.013,0.299,1.229,42.489,49.504,29.389,Shake
-0.35,0.395,1.351,34.305,35.557,11.779,Shake
-0.406,0.418,1.439,-2.733,15.672,-8.29,Shake
-0.51,0.286,1.309,-31.511,-6.595,-35.16,Shake
-0.151,0.144,1.175,-49,-43.924,-44.557,Shake
0.148,-0.031,1.021,-58.702,-56.618,-44.168,Shake
0.462,-0.186,0.854,-42.763,-38.076,-38.496,Shake
0.642,-0.17,0.887,-5.252,-4.786,-11.84,Shake
0.443,-0.068,1.093,8.504,24.504,11.076,Shake
0.223,-0.04,0.994,-2.588,32.519,19.664,Shake
0.12,0.014,0.949,9.863,19.756,17.389,Shake
0.062,0.004,1.113,8.817,8.084,12.573,Shake
0.09,-0.062,1.13,-10.244,-0.527,15.672,Shake
0.171,-0.136,0.99,-13.679,-0.473,23.008,Shake
0.25,-0.116,1.06,9.588,3.656,32.58,Shake
0.211,-0.024,1.187,6.366,21.298,38.947,Shake
0.005,-0.019,1.177,-0.756,26.061,31.481,Shake
-0.016,-0.08,1.157,-5.351,19.282,21.71,Shake
0.066,-0.108,1.098,-9.618,9.527,26.046,Shake
0.092,-0.105,1.005,-2.145,11.282,32.053,Shake
0.075,-0.171,0.963,15.298,17.458,41.29,Shake
-0.022,-0.208,0.935,25.565,12.588,53.679,Shake
-0.099,-0.171,1.012,37.626,7.733,59.588,Shake
-0.167,-0.154,1.112,26.397,7.916,62.527,Shake
-0.199,-0.197,1.072,10.214,-6.046,65.885,Shake
-0.188,-0.271,0.963,10.351,-12.74,64.893,Shake
-0.148,-0.361,0.927,23.031,-18.496,63.634,Shake
-0.196,-0.379,1.18,25.206,-20.855,62.206,Shake
-0.243,-0.418,1.143,-9.733,-21.489,57.26,Shake
-0.129,-0.416,0.958,-3.656,-25.305,49.305,Shake
-0.043,-0.343,1.017,25.634,-9.527,52.649,Shake
-0.151,-0.189,1.214,30.618,2.443,56.87,Shake
-0.198,-0.1,1.237,12.344,0.916,60.191,Shake
-0.171,-0.084,1.201,5.672,-12.527,62.015,Shake
-0.106,-0.063,1.2,0.237,-18.435,63.565,Shake
-0.044,-0.037,1.08,7.901,-6.733,54.473,Shake
-0.066,0.03,1.144,30.397,15.725,42.366,Shake
-0.121,0.113,1.203,27.031,17.908,33.344,Shake
-0.13,0.157,1.221,8.107,4.496,31.015,Shake
-0.126,0.194,1.212,-9.282,-14.603,33.221,Shake
-0.148,0.223,1.151,-23.489,-26.412,24.687,Shake
-0.069,0.217,1.05,-17.122,-25.786,4.672,Shake
-0.011,0.286,1.014,15.885,10.115,-15.573,Shake
-0.113,0.416,1.186,45.221,37.496,-33.718,Shake
-0.072,0.593,1.421,27.275,13.771,-40.878,Shake
0.028,0.592,1.392,-22.107,-22.588,-36.969,Shake
0.037,0.424,1.232,-49.611,-31.107,-39.328,Shake
-0.033,0.338,1.128,-47.168,-21.771,-58.435,Shake
0.076,0.247,1.182,-48.382,-34.634,-71.168,Shake
0.241,0.103,1.145,-65.511,-40.985,-64.771,Shake
0.332,-0.06,0.97,-71.099,-40.198,-55.458,Shake
0.481,-0.165,0.824,-59.748,-40.55,-41.26,Shake
0.656,-0.259,0.716,-37.855,-38.641,-15.45,Shake
0.803,-0.291,0.617,7.298,-15.947,18.405,Shake
0.617,-0.133,0.875,55.534,22.351,42.656,Shake
0.261,0.042,0.979,64.443,47.832,53.985,Shake
-0.153,0.22,1.13,69.924,49.29,41.359,Shake
-0.382,0.373,1.348,62.466,48.336,14.244,Shake
-0.422,0.445,1.404,26.412,36.16,-6.702,Shake
-0.476,0.41,1.368,0.092,13.099,-19.893,Shake
-0.51,0.364,1.355,-22.313,-12.115,-34.298,Shake
-0.353,0.3,1.266,-47.794,-29.832,-51.603,Shake
-0.139,0.174,1.111,-58.153,-35.366,-69.221,Shake
0.224,-0.011,0.947,-46.565,-28.244,-78.115,Shake
0.516,-0.125,0.931,-22.489,-8.977,-62.718,Shake
0.54,-0.184,0.939,-6.542,-4.031,-33.611,Shake
0.608,-0.237,0.899,5.992,-4.374,-10.534,Shake
0.558,-0.258,0.944,18.076,10.939,1.992,Shake
0.504,-0.264,0.866,26.527,24.061,11.977,Shake
0.534,-0.224,0.958,48.282,15.466,32.191,Shake
0.483,-0.144,1.071,42.198,15.076,55.931,Shake
0.331,-0.024,1.122,36.153,25.412,71.053,Shake
0.114,0.073,1.144,25.046,20.076,81.137,Shake
-0.07,0.154,1.136,21.908,16.29,80.389,Shake
-0.234,0.244,1.114,20.893,14.595,63.626,Shake
-0.295,0.281,1.206,21.672,17.321,35.618,Shake
-0.287,0.235,1.235,11.603,18.55,16.489,Shake
-0.241,0.193,1.165,10.489,18.473,5.931,Shake
-0.223,0.181,1.203,10.481,18.718,-0.809,Shake
-0.22,0.132,1.174,-3.679,18.382,-3.252,Shake
-0.278,0.037,1.088,-10.023,8.985,-4.611,Shake
-0.346,-0.009,1.016,-7.45,0.244,-14.969,Shake
-0.344,-0.032,0.948,2.015,-6.427,-27.435,Shake
-0.307,-0.062,0.989,12.786,-13.336,-33.878,Shake
-0.289,-0.052,1.105,13.153,-15.534,-38.412,Shake
-0.261,-0.064,1.131,1.405,-13.107,-44.214,Shake
-0.216,-0.094,1.134,-3.84,-15.145,-49.573,Shake
-0.109,-0.148,1.073,2.527,-11.534,-48.542,Shake
-0.186,-0.179,1.082,14.435,-11.511,-41.931,Shake
-0.44,-0.167,1.243,5.954,-6.679,-55.519,Shake
-0.324,-0.279,1.166,-15.221,-13.42,-83.031,Shake
0.031,-0.373,1.002,1.954,-7.977,-97.947,Shake
0.234,-0.348,1.054,26.557,2.412,-73.916,Shake
0.196,-0.279,1.284,35.481,5.71,-44.191,Shake
0.416,-0.335,1.395,-22.328,-23.336,-3.275,Shake
0.678,-0.506,1.061,-35.901,-24.832,44.084,Shake
0.521,-0.463,1.006,15.802,-0.038,81.763,Shake
0.262,-0.276,1.198,25.504,8.496,92.122,Shake
0.188,-0.165,1.152,18.817,5.084,88.893,Shake
0.115,-0.051,1.172,29.603,7.015,87.939,Shake
0.011,0.05,1.225,21.588,7.015,84.115,Shake
-0.055,0.042,1.158,10.985,-2.282,80.802,Shake
-0.09,0.043,1.028,5.16,-8.954,70.687,Shake
-0.025,0.093,0.935,19.565,-8.412,57.931,Shake
-0.045,0.173,0.949,40.076,-0.237,47.153,Shake
-0.149,0.313,1.1,38.588,2.061,28.664,Shake
-0.174,0.364,1.068,20.229,-2.282,6.649,Shake
-0.103,0.358,1.026,13.939,-14.26,-6.702,Shake
-0.105,0.397,1.044,14.092,-24.473,-10.336,Shake
-0.201,0.458,1.094,16.504,-23.466,-16.305,Shake
-0.277,0.484,1.221,6.443,-32.13,-30.489,Shake
-0.205,0.453,1.151,-10.473,-25.947,-50.947,Shake
-0.043,0.451,1.089,-8.733,-16.718,-61.168,Shake
0.078,0.464,1.067,-7.053,-19.282,-48.076,Shake
0.021,0.498,1.092,-18.183,-34.481,-32.168,Shake
-0.079,0.525,1.031,-19.191,-22.328,-54.603,Shake
0.071,0.515,1.034,-16.206,-13.649,-79.794,Shake
0.338,0.417,1.075,-14.603,-22.878,-75.763,Shake
0.505,0.292,1.114,-24.71,-26.924,-52.267,Shake
0.551,0.223,1.12,-38.008,-29.244,-31.305,Shake
0.561,0.126,1.001,-48.542,-32.313,-17.015,Shake
0.63,0.011,0.907,-36.985,-43.595,-2.298,Shake
0.849,-0.043,0.967,-6.687,-22.382,21.618,Shake
0.847,0.093,1.121,18.13,16.313,46.969,Shake
0.647,0.208,1.159,6.45,40.718,62.557,Shake
0.424,0.206,1.093,-1.878,28.649,70.656,Shake
0.346,0.157,0.912,-6.573,21.328,68.878,Shake
0.355,0.15,0.855,13.275,22.87,76.313,Shake
0.16,0.21,0.977,25.214,21.977,85.87,Shake
-0.089,0.214,1.022,19.618,23.076,73.176,Shake
-0.155,0.28,1.083,29.321,13.74,52.71,Shake
-0.06,0.305,1.195,30.649,19.427,33.733,Shake
-0.001,0.261,1.164,29.038,38.977,25.779,Shake
-0.043,0.288,1.107,41.031,60.115,25.282,Shake
-0.22,0.336,1.138,48.458,77.939,23.336,Shake
-0.372,0.397,1.216,40.519,71.695,13.527,Shake
-0.412,0.314,1.138,12.573,63.122,-5.107,Shake
-0.362,0.124,0.964,5.908,38.099,-13.992,Shake
-0.274,0.045,0.939,13.924,21.115,-8.977,Shake
-0.264,0.061,1.02,25.466,20.634,-7.573,Shake
-0.286,0.104,1.111,17.939,11.496,-7.145,Shake
-0.283,0.026,1.081,14.26,-0.725,-4.511,Shake
-0.299,0.057,1.093,23.069,-2.458,-4.122,Shake
-0.375,0.137,1.199,19.145,-2.977,-4.809,Shake
-0.38,0.15,1.184,-4.565,-16.832,-11.336,Shake
-0.26,0.035,0.995,-13.206,-34.519,-12.595,Shake
-0.201,0.001,0.969,7.252,-31.069,-18.962,Shake
-0.198,0.04,1.119,6.145,-10.008,-29.542,Shake
-0.133,-0.003,1.058,-10.412,-15.076,-29.618,Shake
-0.059,-0.094,0.974,-10.924,-25.511,-20.237,Shake
-0.084,-0.137,1.186,-7.771,-24.527,-10.122,Shake
-0.12,-0.191,1.203,-28.038,-24.344,2.321,Shake
-0.1,-0.278,1.073,-28.794,-34.947,11.71,Shake
-0.034,-0.315,1.004,-1.405,-38.023,17.527,Shake
-0.06,-0.2,1.167,25.321,-22.092,12.359,Shake
-0.096,-0.107,1.202,12.206,-9.16,10.328,Shake
-0.15,-0.07,0.991,-2.336,-28.687,14.962,Shake
-0.189,0.035,0.957,6.481,-39.977,-0.221,Shake
-0.1,0.136,1.101,19.969,-19.809,-28.206,Shake
-0.069,0.237,1.168,5.405,-11.962,-43.137,Shake
-0.095,0.339,1.221,-7.16,-24.176,-51.496,Shake
-0.234,0.448,1.271,-24.489,-29.344,-67.496,Shake
-0.323,0.499,1.242,-42.519,-41.183,-90.221,Shake
-0.243,0.465,1.238,-49.74,-37.885,-114.145,Shake
0.042,0.409,1.179,-71.168,-39.885,-114.656,Shake
0.148,0.257,0.993,-54.947,-33.115,-92.206,Shake
0.075,0.23,1.122,-21.168,-26.237,-84.252,Shake
0.083,0.233,1.297,-38.527,-39.16,-83.649,Shake
0.29,0.018,0.964,-41.679,-26.29,-85.107,Shake
0.414,-0.086,0.881,10.489,-4.092,-76.626,Shake
0.369,0.022,1.189,14.359,-8.389,-61.038,Shake
0.577,-0.051,1.126,-34.58,-37.198,-46,Shake
0.985,-0.285,0.736,-19.595,-21.305,-27.71,Shake
1.095,-0.323,0.83,39.267,13.626,9.573,Shake
0.789,-0.216,1.093,50.366,23.374,46.992,Shake
0.517,-0.194,1.178,22.588,7.779,68.069,Shake
0.422,-0.285,1.105,15.878,1.313,75.992,Shake
0.395,-0.339,1.029,29.74,21.702,75.244,Shake
0.3,-0.266,0.94,51.969,40.496,78.359,Shake
0.128,-0.076,1.082,72.427,46.023,85.473,Shake
-0.099,0.052,1.239,55.733,38.076,86.305,Shake
-0.242,0.022,1.179,21.137,23.45,75.908,Shake
-0.231,-0.044,1.042,13.481,10,68,Shake
-0.231,-0.038,1.079,24.435,-0.656,69.26,Shake
-0.219,0.007,1.103,25.863,-9.87,68.053,Shake
-0.193,0.104,1.097,30.664,-11.534,61.496,Shake
-0.161,0.227,1.213,29.71,-8.863,49.435,Shake
-0.146,0.309,1.236,20.481,4.519,29.031,Shake
-0.137,0.311,1.122,10.023,11.985,13.802,Shake
-0.198,0.291,1.02,22.282,15.275,2.427,Shake
-0.271,0.395,1.11,29.336,25.45,-14.382,Shake
-0.33,0.519,1.128,15.107,35.718,-34.885,Shake
-0.312,0.564,1.125,-1.878,-0.313,-40.382,Shake
-0.169,0.571,1.057,-29.954,-50.771,-33.031,Shake
-0.081,0.522,1.014,-26.29,-43.603,-51.832,Shake
-0.023,0.546,0.983,-20.466,-14.74,-76.916,Shake
0.189,0.482,0.99,-23.466,-35.908,-83.878,Shake
0.428,0.375,0.969,-17.626,-37.687,-70.321,Shake
0.589,0.354,0.965,-8.092,-26.481,-46.221,Shake
0.628,0.378,0.994,-7.26,-28.252,-16.145,Shake
0.673,0.439,1.049,-2.649,-29.191,-3.267,Shake
0.759,0.478,1.201,-6.74,-5.267,-2.863,Shake
0.802,0.404,1.172,-29.099,7.901,16.176,Shake
0.628,0.341,1.073,-37.618,4.802,45.489,Shake
0.429,0.318,1.043,-44,-8.405,58.282,Shake
0.385,0.257,1.018,-43.145,-11.252,54.221,Shake
0.434,0.26,1.021,-26.557,0.298,58.466,Shake
0.385,0.314,1.05,-8.908,20.557,68.282,Shake
0.252,0.323,1.135,5.664,23.977,79.26,Shake
0.107,0.382,1.194,10.229,35.015,83.267,Shake
-0.084,0.363,1.189,-0.748,34.191,76.702,Shake
-0.183,0.256,1.067,-3.458,15.824,60.908,Shake
-0.135,0.164,0.998,4.061,12.313,44.748,Shake
-0.153,0.043,0.955,20.672,15.534,37.16,Shake
-0.168,0.078,1.039,52.29,27.939,27.252,Shake
-0.275,0.174,1.233,36.847,55.756,7.695,Shake
-0.357,0.134,1.131,15.244,35.221,-2.13,Shake
-0.326,0.035,1.039,6.74,9.84,-4.053,Shake
-0.266,-0.072,0.941,11.344,-11.481,-0.664,Shake
-0.272,-0.082,1.093,27.382,-16.748,-5.725,Shake
-0.327,-0.043,1.289,7.397,10.542,-26.992,Shake
-0.251,-0.11,1.137,-18.29,5.13,-43.924,Shake
-0.085,-0.298,0.982,-19.672,-16.092,-39.84,Shake
0.049,-0.438,0.948,-10.313,-38.489,-18.756,Shake
0.078,-0.474,1.157,5.313,-44.374,-9.405,Shake
0.026,-0.501,1.329,-24.008,-21.298,-9.015,Shake
0.099,-0.656,1.01,-52.718,-30.611,-0.786,Shake
0.238,-0.761,0.787,-17.863,-26.863,16.504,Shake
0.228,-0.637,0.925,27.382,-13.557,42.191,Shake
0.017,-0.454,1.152,35.321,-5.122,53.763,Shake
-0.124,-0.338,1.16,19.176,-4.702,46.58,Shake
-0.089,-0.281,1.044,20.145,-16.672,37.275,Shake
-0.032,-0.184,1.087,33.366,-17.573,33.412,Shake
-0.072,-0.042,1.21,25.023,-15.084,28.336,Shake
-0.157,0.058,1.256,17.481,-14.802,11.351,Shake
-0.14,0.152,1.222,2.061,-10.733,-12.947,Shake
0.035,0.207,1.145,3.718,-20.931,-18.092,Shake
0.026,0.269,1.164,7.435,-19.344,-14.252,Shake
-0.19,0.387,1.174,9.87,-13.153,-32.115,Shake
-0.346,0.531,1.195,6.305,4.153,-73.198,Shake
-0.113,0.548,1.155,-11.031,-19,-92.267,Shake
0.124,0.47,1.143,-24.794,-46.405,-77.412,Shake
0.11,0.463,1.161,-40.702,-43.351,-73.695,Shake
0.12,0.474,1.039,-47.443,-47.939,-90.939,Shake
0.412,0.379,0.973,-46.427,-50.565,-105.206,Shake
0.753,0.213,0.9,-26.122,-29.542,-86.435,Shake
0.791,0.228,1.097,2.206,4.359,-46.626,Shake
0.608,0.32,1.202,-17.412,3.542,-18.58,Shake
0.546,0.302,1.079,-45.863,-27.191,-4.489,Shake
0.787,0.111,0.902,-37.382,-32.183,4.71,Shake
0.956,0.062,0.896,5.13,7.664,26.977,Shake
0.815,0.138,0.982,23.298,35.061,56.725,Shake
0.576,0.191,1.005,24.069,40.557,76.13,Shake
0.459,0.225,1.003,32.954,32.412,87.679,Shake
0.456,0.251,1.067,41.405,19.328,98.481,Shake
0.499,0.275,1.134,43.893,29.992,111.206,Shake
0.362,0.344,1.107,45.099,56.137,119.466,Shake
0.062,0.359,1.007,51.58,60.794,114.244,Shake
-0.099,0.374,1.058,60.473,50.229,101.489,Shake
-0.136,0.387,1.125,45.725,52,83.206,Shake
-0.146,0.337,1.027,35.183,45.748,74.374,Shake
-0.145,0.28,0.984,33.061,27.214,73.985,Shake
-0.181,0.22,0.926,34.42,8.672,74.641,Shake
-0.242,0.214,1.007,49.366,5.763,55.298,Shake
-0.307,0.226,1.154,38.397,28.954,27.275,Shake
-0.325,0.22,1.106,26.718,18.153,9.634,Shake
-0.28,0.142,1.093,14.885,-6.321,2.595,Shake
-0.309,0.097,1.178,5.321,-8.046,-9.618,Shake
-0.297,0.095,1.183,-14.42,-6.107,-26.824,Shake
-0.179,0.008,1.165,-26.931,-15.847,-30.313,Shake
-0.065,-0.106,1.026,-25.573,-13.931,-25.183,Shake
-0.021,-0.166,1.042,-5.489,-17.718,-13.092,Shake
-0.07,-0.188,1.276,-1.954,-6.573,-2.107,Shake
-0.183,-0.272,1.356,-27.794,-3.466,7.298,Shake
-0.206,-0.368,1.243,-48.153,-10.458,7.412,Shake
-0.134,-0.437,1.116,-44.931,-12,10.786,Shake
-0.09,-0.461,1.05,-33.687,-9.84,17.824,Shake
-0.115,-0.414,1.032,-15.817,-1.847,18.29,Shake
-0.194,-0.307,1.052,0.931,-13.359,13.145,Shake
-0.273,-0.189,1.174,9.42,-20.092,-2.527,Shake
-0.252,-0.089,1.203,1.939,-15.305,-26.435,Shake
-0.199,0.019,1.147,-9.382,-9.763,-39.649,Shake
-0.277,0.089,1.087,-5.656,-29.107,-43.023,Shake
-0.337,0.237,1.311,-13.809,-50.053,-67.924,Shake
-0.256,0.354,1.32,-65.275,-60.092,-98.053,Shake
0.015,0.224,0.917,-73.107,-58.267,-121.725,Shake
0.342,0.223,0.833,-13.229,-41.992,-122.137,Shake
0.399,0.332,1.214,-3.023,-28.603,-92.496,Shake
0.315,0.406,1.254,-43.229,-46.702,-68.992,Shake
0.492,0.281,0.948,-57.695,-62.45,-52.87,Shake
0.693,0.2,0.97,-22.313,-45.779,-30.802,Shake
0.595,0.293,1.132,-11.527,-22.87,-10.71,Shake
0.405,0.392,1.129,-19.55,3.481,-29.626,Shake
0.503,0.336,1.052,-24.176,6.893,-58.16,Shake
0.795,0.217,1.026,-11.473,1.519,-41.053,Shake
0.801,0.262,1.11,-9.504,3.756,-9.305,Shake
0.725,0.241,1.065,-24.26,3.336,11.634,Shake
0.635,0.138,0.917,-15.481,4.626,26.053,Shake
0.593,0.111,0.909,14.969,15.336,32.176,Shake
0.569,0.123,0.992,37.076,33.443,43.87,Shake
0.514,0.168,1.006,49.13,42.748,60.45,Shake
0.395,0.279,1.162,51.679,49.947,69.275,Shake
0.262,0.231,1.049,35.489,48.855,76.427,Shake
0.166,0.134,0.961,42.542,37.16,87.557,Shake
0.084,0.194,1.05,54.214,35.565,89.489,Shake
-0.094,0.265,1.18,29.122,42.588,70.939,Shake
-0.161,0.14,1,11.908,25.542,56.26,Shake
-0.075,0.073,0.848,28.511,9.863,51.16,Shake
-0.067,0.127,0.976,48.153,14.802,42.351,Shake
-0.197,0.151,1.239,43.466,20.084,29.076,Shake
-0.358,0.152,1.27,5.824,7.008,5.427,Shake
-0.26,0.107,1.164,-6.931,-10.183,-21.489,Shake
-0.345,0.119,1.307,-8.076,3.45,-56.176,Shake
-0.61,0.174,1.383,-24.595,-1.565,-104.313,Shake
-0.578,0.152,1.419,-62.137,2.389,-164.74,Shake
-0.256,-0.006,1.221,-92.786,-8.466,-202.122,Shake
0.056,-0.177,1.075,-91.565,-1.092,-208.771,Shake
0.156,-0.282,1.061,-81.634,-2.924,-196.695,Shake
0.186,-0.333,0.999,-78.092,-5.565,-176.969,Shake
0.191,-0.383,0.906,-66.908,6.573,-155.252,Shake
0.198,-0.382,0.817,-40.13,5.908,-128.374,Shake
0.415,-0.432,0.784,-42.153,-28.053,-91.176,Shake
0.703,-0.574,0.571,-9.023,-27.595,-48.137,Shake
0.761,-0.447,0.817,45.748,-11.733,-8.664,Shake
0.748,-0.398,0.995,29.267,-12.947,19.969,Shake
0.721,-0.48,0.891,34.504,-7.557,49.092,Shake
0.59,-0.428,0.895,59.924,4.176,76.473,Shake
0.402,-0.295,1.157,70.321,14.702,93.397,Shake
0.245,-0.236,1.249,49.672,18.214,98.969,Shake
0.133,-0.226,1.266,36.656,7.939,97.779,Shake
0.123,-0.23,1.177,26.26,4.58,96.71,Shake
0.105,-0.202,1.106,37.244,4.916,103.13,Shake
0.007,-0.115,1.174,45.916,7.046,107.725,Shake
-0.128,-0.019,1.232,36.733,8.595,101.901,Shake
-0.175,0.01,1.152,23.252,-1.427,89.13,Shake
-0.203,0.014,1.097,29.153,-4.611,72.031,Shake
-0.311,0.061,1.189,25.863,-1.748,46.695,Shake
-0.377,0.075,1.118,10.489,-10.565,20.992,Shake
-0.373,0.108,1.093,6.824,-18.107,-6.588,Shake
-0.275,0.187,1.124,-5.031,-29.74,-26.687,Shake
-0.145,0.195,1.047,-25.603,-44.733,-41.481,Shake
-0.109,0.212,0.904,-7.618,-31.229,-61.405,Shake
-0.034,0.363,1.097,17.672,-8.389,-85.985,Shake
0.207,0.383,1.144,-15.962,-32.725,-82.115,Shake
0.406,0.232,0.97,-16.809,-33.588,-66.611,Shake
0.351,0.252,0.996,10.931,-1.191,-61.031,Shake
0.306,0.277,1.077,2.031,-3.122,-58.153,Shake
0.413,0.228,0.905,-2.321,-12.473,-46.588,Shake
0.615,0.194,0.885,24.71,-20.351,-21.985,Shake
0.76,0.288,1.147,27.847,-31.115,12.847,Shake
0.782,0.295,1.173,2.168,-25.527,41.511,Shake
0.8,0.253,1.031,4,-8.038,61.542,Shake
0.735,0.223,0.977,25.359,9.626,86.603,Shake
0.632,0.182,0.923,44.718,5.725,117.282,Shake
0.534,0.208,0.873,66.084,-5.267,139.099,Shake
0.341,0.44,1.216,87.221,7.71,122.115,Shake
0.179,0.471,1.278,53.489,49.069,77.267,Shake
0.078,0.441,1.148,43.847,53.855,46.656,Shake
0.163,0.433,1.121,40.099,43.061,31.771,Shake
0.218,0.36,1.184,30.389,35.779,30.855,Shake
0.145,0.366,1.229,11.008,43.893,35.618,Shake
0.09,0.38,1.132,-1.282,39.947,36.344,Shake
0.051,0.365,1.085,-10.733,32.893,36.84,Shake
-0.152,0.324,1.137,-25.954,27.534,28.26,Shake
-0.253,0.23,1.01,-37.634,17.008,10.13,Shake
-0.241,0.115,0.938,-28.641,11.42,-8.916,Shake
-0.09,0.026,0.975,-7.145,9.015,-13.947,Shake
-0.035,0.002,1.106,1.015,7.366,-0.656,Shake
-0.049,0.027,1.181,-9.702,12.954,9.504,Shake
-0.218,0.058,1.234,-28.527,-1.794,13.748,Shake
-0.388,0.039,1.197,-49.191,-33.534,-13.794,Shake
-0.197,0.006,1.114,-46.481,-20.015,-65.13,Shake
0.087,-0.034,1.078,-31.504,6.145,-90.198,Shake
0.228,-0.047,1.181,-22.733,22.702,-80.565,Shake
0.093,-0.023,1.251,-47.351,25.252,-63.901,Shake
-0.119,-0.031,1.215,-76.244,14.237,-64.756,Shake
-0.179,-0.12,0.965,-84.336,3.939,-86.221,Shake
-0.156,-0.249,0.915,-52.794,10.42,-110.901,Shake
-0.153,-0.254,1.028,-35.275,25.809,-131.29,Shake
-0.105,-0.254,1.108,-41.069,15.053,-134.313,Shake
-0.068,-0.261,1.136,-62.267,1.344,-132.031,Shake
0.004,-0.313,0.975,-76.038,-13.031,-127.557,Shake
0.15,-0.455,0.747,-52.427,-3.534,-127.832,Shake
0.45,-0.554,0.763,-2.969,9.611,-104.893,Shake
0.772,-0.674,0.836,21.695,10.893,-32.527,Shake
0.718,-0.594,0.883,46.038,-3.931,55.366,Shake
0.406,-0.34,1.14,51.985,2.313,97.221,Shake
0.066,-0.169,1.123,39.679,3.168,102.489,Shake
-0.185,-0.016,1.167,45.229,2.496,80.405,Shake
-0.481,0.125,1.291,34.84,1.206,38.305,Shake
-0.594,0.173,1.283,6.641,-7.641,-18.74,Shake
-0.459,0.141,1.181,-16.702,-9.137,-72.137,Shake
-0.053,-0.012,1.001,-20.412,-16.649,-102.802,Shake
0.462,-0.212,0.968,-6.183,-13.519,-78.053,Shake
0.67,-0.363,0.968,6.046,-12.733,-15.481,Shake
0.552,-0.348,1.001,19.931,-16.473,34.13,Shake
0.415,-0.304,1.015,28.13,-11.58,57.863,Shake
0.322,-0.209,1.016,47.504,-7.221,73.824,Shake
0.095,-0.021,1.154,57.802,1.55,76.107,Shake
-0.258,0.203,1.371,37.008,4.779,52.191,Shake
-0.483,0.277,1.362,-6.115,-13.786,7.695,Shake
-0.369,0.236,1.207,-34.366,-15.771,-41.443,Shake
-0.045,0.081,1.017,-33.87,-19.718,-64.939,Shake
0.198,-0.062,1.042,-20.359,-17.458,-56.931,Shake
0.321,-0.16,1.011,-17.733,-14.122,-44.397,Shake
0.489,-0.254,0.932,-5.351,-13.794,-22.45,Shake
0.559,-0.278,0.899,22.687,-2.26,10.313,Shake
0.42,-0.164,1.031,48.916,11.107,40.046,Shake
0.052,0.053,1.345,45.305,24.847,41.649,Shake
-0.359,0.186,1.363,4.26,0.336,10.992,Shake
-0.367,0.148,1.269,-26.748,-19.153,-36.107,Shake
-0.193,0.063,1.129,-38.618,-16.481,-67.809,Shake
0.104,-0.093,1.058,-41.603,-23.924,-76.389,Shake
0.412,-0.306,0.935,-36.313,-17.779,-62.511,Shake
0.606,-0.502,0.836,-3.137,-3.542,-31.58,Shake
0.608,-0.535,0.902,25.84,3.779,3.397,Shake
0.536,-0.516,0.989,43.145,10.229,33.687,Shake
0.449,-0.487,1.038,56.046,15.321,59.061,Shake
0.35,-0.375,1.125,62.13,22.336,79.824,Shake
0.167,-0.287,1.237,55.748,25.092,96.298,Shake
-0.06,-0.247,1.302,31.443,11.924,100.427,Shake
-0.156,-0.314,1.193,3.092,-4.527,90.344,Shake
-0.055,-0.355,0.95,7.107,-12.565,81.611,Shake
-0.089,-0.26,0.983,39.344,-2.473,71.458,Shake
-0.129,-0.184,1.091,53.221,6.206,57.649,Shake
-0.223,-0.091,1.195,45.473,13.931,34.702,Shake
-0.197,-0.03,1.146,32.489,10.573,8.893,Shake
-0.133,0.062,1.075,32.603,13.832,-7.595,Shake
-0.156,0.141,1.138,34.977,19.672,-16.366,Shake
-0.165,0.212,1.232,19.244,14.611,-18.771,Shake
-0.162,0.283,1.188,-7.427,-1.794,-19.748,Shake
-0.187,0.251,1.114,-12.221,-10.305,-29.229,Shake
-0.153,0.246,1.075,-7.084,-15.656,-41.107,Shake
-0.043,0.26,1.134,-9.382,-24.328,-51.863,Shake
0.071,0.211,1.138,-14.481,-28.87,-55.595,Shake
